clean_text,label
haiti moves on proaristide militants haitian police and un troops moved into a slum that has become a flashpoint for unrest using bulldozers to remove a barricade of torched cars that had blocked traffic in the capital,World
update 2manchester united calls off bid talks with glazer the world 39s richest soccer club manchester united mnul quote profile research  has called off talks with us sports tycoon malcolm glazer over his proposed ,Sports
plane crash kills 10 close to racing martinsville va  a hendrick motorsports plane crashed yesterday on its way to a nascar race killing all 10 people aboard including the son brother and two nieces of the owner of one of auto racings most successful organizations,Sports
eu seeks joint asylum policy eu ministers meeting in luxembourg plan moves to integrate their asylum and immigration procedures,World
israel kills 10 palestinians in gaza camp raid  gaza reuters  israeli tanks and troops backed by  helicopter gunships stormed khan younis refugee camp a gaza  militant stronghold on monday killing 10 palestinians  including an 11yearold boy medics and witnesses said,World
rocky legends tony hawks underground 2 nisus writer express 20 surfsaver 6 this is the second rocky video game in two years  even though its been 14 years since the last rocky flick,Sci/Tech
another controversial man utdarsenal game mount st helen 39s in oregon has been active these last few months but that is nothing compared to the eruption at old trafford on sunday,Sports
us urges china to push for more nkorea talks  beijing reuters  secretary of state colin powell urged  china on monday to exert its influence over north korea to  resume stalled talks on scrapping its nuclear weapons programs  and pressed beijing to accept a taiwan offer of talks,World
mission accomplished us astronauts are home at last american astronaut mike fincke and russian commander gennady padalka descended to earth in remote kazakstan late saturday aboard a soyuz space capsule,Sci/Tech
india myanmar sign three accords india and myanmar today signed three accords and agreed to step up cooperation in trade economic and other key areas a cultural exchange programme for 200406 and another mou on the tamanthi hydroelectric project in myanmar were inked,World
africa must move away from conflicts mbeki lusaka africa must move away from conflicts and begin to pool its resources to develop the impoverished continent and reduce poverty south african president thabo mbeki said on sunday,World
nasa puts handsfree linkup to a test tuesday barring a weathercaused delay for the first time the united states will send an autonomous robot vehicle to join up with a satellite and conduct a 20hour demonstration of its abilities  without any human guidance,Sci/Tech
egypt arrests alleged sinai bombers ap ap  eight egyptians have been arrested and accused of plotting the nearly simultaneous car bombings of a hotel and tourist camp in the sinai that killed at least 34 people earlier this month,World
harmony gold posts fifth straight quarterly loss update1 harmony gold mining co the biggest miner of south african gold made its fifth consecutive quarterly loss as the rand 39s gains against the dollar eroded profit margins compelling it to seek expansion to cut costs,Business
